image,bee,xmin,ymin,xmax,ymax
1466,13,2118,608,2169,712
1466,14,1611,590,1699,695
1466,15,1890,585,1930,685
1466,16,1382,568,1434,665
1466,17,1449,561,1489,660
1466,18,1264,534,1307,656
1466,19,760,541,831,655
1466,20,1216,547,1266,654
1466,21,1694,595,1793,651
1466,22,1345,523,1397,612
1466,23,1525,509,1561,585
1466,24,1561,513,1646,567
1466,25,921,488,991,557
1466,26,1060,497,1100,552
1466,27,843,503,879,551
1466,28,1230,491,1270,551
1466,29,1473,463,1521,535
1466,30,1405,490,1438,530
1467,0,668,1106,725,1268
1467,1,1022,1103,1147,1211
1467,2,724,1074,813,1200
1467,3,1624,1019,1691,1153
1467,4,739,1001,859,1052
1467,5,818,814,916,924
1467,6,749,772,824,850
1467,7,947,774,1060,835
1467,8,1393,714,1507,778
1467,9,1495,642,1565,751
1467,10,1785,641,1880,749
1467,11,1377,668,1489,716
1467,12,1566,605,1618,714
1467,13,2118,608,2169,712
1467,14,1607,589,1697,694
1467,15,1889,585,1929,687
1467,16,1376,568,1439,669
1467,17,1446,568,1485,664
1467,18,1212,551,1265,661
1467,19,1262,538,1313,653
1467,20,1694,586,1791,651
1467,21,765,536,839,642
1467,22,1345,524,1396,611
1467,23,1526,501,1562,588
1467,24,1563,506,1636,568
1467,25,918,493,991,556
1467,26,1060,497,1100,552
1467,27,1230,490,1273,549
1467,28,842,503,878,548
1467,29,1467,467,1523,535
1467,30,1404,489,1441,532
1468,0,670,1104,723,1270
1468,1,1021,1112,1138,1212
1468,2,729,1053,805,1194
1468,3,1616,1022,1690,1144
1468,4,748,995,872,1061
1468,5,817,800,902,915
1468,6,741,774,817,836
1468,7,946,774,1054,833
1468,8,1383,716,1492,773
1468,9,1493,645,1565,755
1468,10,1770,648,1850,741
1468,11,1385,666,1492,717
1468,12,2118,607,2169,711
1468,13,1560,610,1615,710
1468,14,1889,584,1928,688
1468,15,1599,585,1678,684
1468,16,1445,570,1485,669
1468,17,1373,569,1437,666
1468,18,1212,554,1262,659
1468,19,1262,540,1309,647
1468,20,1693,587,1790,646
1468,21,777,532,841,631
1468,22,1334,523,1401,612
1468,23,1525,511,1563,589
1468,24,1564,500,1626,571
1468,25,923,489,990,556
1468,26,1060,498,1100,552
1468,27,1232,490,1274,551
1468,28,844,504,880,548
1468,29,1464,472,1525,540
1468,30,1405,489,1440,532
1469,0,671,1106,724,1267
1469,1,1013,1116,1127,1207
1469,2,716,1047,801,1193
1469,3,1615,1020,1688,1141
1469,4,749,991,872,1064
1469,5,824,799,908,909
1469,6,735,772,818,831
1469,7,934,778,1045,830
1469,8,1377,718,1487,778
1469,9,1492,640,1568,755
1469,10,1762,644,1848,739
1469,11,1384,668,1492,721
1469,12,2118,607,2169,711
1469,13,1552,602,1610,705
1469,14,1889,584,1928,687
1469,15,1590,580,1676,684
1469,16,1445,572,1486,671
1469,17,1378,570,1433,668
1469,18,1211,549,1262,662
1469,19,1686,584,1784,645
1469,20,1264,538,1309,642
1469,21,792,525,842,625
1469,22,1340,524,1402,614
1469,23,1523,513,1564,589
1469,24,1557,502,1620,567
1469,25,924,478,984,555
1469,26,1060,497,1099,552
1469,27,1232,491,1274,551
1469,28,845,503,881,546
1469,29,1462,467,1524,534
1469,30,1404,489,1439,533
1470,0,663,1113,727,1261
1470,1,1008,1136,1105,1208
1470,2,713,1037,795,1184
1470,3,1617,1019,1688,1140
1470,4,749,989,870,1067
1470,5,828,787,907,912
1470,6,736,774,819,832
1470,7,926,780,1047,830
1470,8,1376,719,1481,785
1470,9,1491,642,1569,754
1470,10,1744,646,1850,732
1470,11,1397,670,1507,728
1470,12,2119,607,2169,711
1470,13,1551,598,1609,695
1470,14,1889,583,1928,686
1470,15,1584,573,1677,678
1470,16,1379,569,1428,673
1470,17,1446,574,1489,672
1470,18,1212,554,1264,660
1470,19,1670,587,1781,646
1470,20,1263,542,1313,644
1470,21,794,523,839,621
1470,22,1341,523,1398,614
1470,23,1523,517,1560,582
1470,24,1548,501,1603,577
1470,25,921,476,985,554
1470,26,1058,497,1099,553
1470,27,1231,490,1274,551
1470,28,846,503,880,550
1470,29,1403,488,1438,533
1470,30,1458,469,1528,532
1471,0,662,1113,727,1261
1471,1,1005,1136,1102,1211
1471,2,704,1023,787,1167
1471,3,1625,1012,1694,1140
1471,4,765,977,856,1075
1471,5,829,785,907,912
1471,6,735,777,819,831
1471,7,918,779,1053,829
1471,8,1363,720,1480,788
1471,9,1505,657,1572,764
1471,10,1742,653,1854,733
1471,11,1398,670,1506,732
1471,12,2119,607,2169,711
1471,13,1540,595,1606,693
1471,14,1889,583,1928,686
1471,15,1575,571,1674,674
1471,16,1444,574,1489,673
1471,17,1382,565,1429,671
1471,18,1209,553,1262,661
1471,19,1258,542,1315,649
1471,20,1669,586,1777,646
1471,21,1346,524,1398,614
1471,22,794,522,835,611
1471,23,1525,518,1560,581
1471,24,1555,485,1600,563
1471,25,919,477,984,555
1471,26,1060,498,1100,554
1471,27,844,502,881,549
1471,28,1230,490,1273,549
1471,29,1452,474,1529,539
1471,30,1404,488,1440,534
1472,0,666,1109,728,1264
1472,1,1009,1134,1103,1209
1472,2,705,1017,780,1176
1472,3,1625,1012,1695,1140
1472,4,754,975,869,1078
1472,5,824,780,903,910
1472,6,724,774,816,834
1472,7,926,778,1044,830
1472,8,1361,718,1478,789
1472,9,1525,674,1580,774
1472,10,1400,679,1504,741
1472,11,1734,647,1839,733
1472,12,2119,606,2168,711
1472,13,1537,589,1605,693
1472,14,1889,583,1928,686
1472,15,1388,565,1431,676
1472,16,1579,563,1675,676
1472,17,1444,574,1490,674
1472,18,1206,554,1261,660
1472,19,1673,589,1771,647
1472,20,1265,537,1309,645
1472,21,1346,525,1401,613
1472,22,803,508,837,606
1472,23,1519,515,1556,578
1472,24,1557,482,1598,572
1472,25,932,493,997,557
1472,26,1059,498,1100,554
1472,27,1231,490,1273,549
1472,28,848,503,882,548
1472,29,1443,474,1528,538
1472,30,1404,489,1441,534
1473,0,663,1113,727,1263
1473,1,1014,1114,1113,1211
1473,2,691,1015,778,1160
1473,3,1625,1012,1694,1140
1473,4,757,974,866,1079
1473,5,1995,782,2059,918
1473,6,829,784,904,911
1473,7,726,776,814,831
1473,8,921,777,1055,827
1473,9,1353,729,1436,796
1473,10,1529,684,1581,788
1473,11,1401,677,1504,755
1473,12,1722,643,1824,725
1473,13,2120,607,2169,711
1473,14,1540,591,1598,691
1473,15,1889,584,1928,688
1473,16,1393,570,1439,684
1473,17,1577,561,1671,678
1473,18,1447,573,1493,676
1473,19,1206,557,1261,658
1473,20,1665,590,1773,646
1473,21,1264,529,1307,636
1473,22,1347,527,1404,613
1473,23,801,511,837,603
1473,24,1521,516,1555,575
1473,25,1556,485,1598,569
1473,26,931,493,997,557
1473,27,1059,498,1100,554
1473,28,1232,490,1274,552
1473,29,843,503,880,550
1473,30,1436,476,1513,541
1473,31,1399,487,1436,537
1474,0,653,1122,735,1260
1474,1,497,1083,562,1225
1474,2,1014,1115,1115,1211
1474,3,690,996,767,1146
1474,4,1626,1013,1694,1141
1474,5,759,974,863,1080
1474,6,830,783,903,912
1474,7,2029,726,2084,864
1474,8,729,776,826,841
1474,9,935,774,1050,827
1474,10,1527,699,1591,799
1474,11,1346,728,1453,792
1474,12,1399,677,1502,758
1474,13,1711,638,1809,724
1474,14,2121,607,2169,710
1474,15,1520,590,1590,692
1474,16,1890,583,1928,688
1474,17,1395,578,1438,686
1474,18,1448,579,1497,685
1474,19,1573,571,1667,678
1474,20,1206,556,1261,660
1474,21,1656,591,1760,647
1474,22,1264,530,1309,634
1474,23,1351,527,1411,615
1474,24,797,511,833,592
1474,25,1525,509,1557,578
1474,26,1439,519,1488,558
1474,27,933,493,995,556
1474,28,1059,497,1100,553
1474,29,1232,490,1273,552
1474,30,846,503,884,549
1474,31,1430,471,1511,530
1475,0,653,1122,733,1262
1475,1,1015,1113,1115,1212
1475,2,471,1033,547,1191
1475,3,1616,1019,1688,1145
1475,4,692,985,759,1136
1475,5,772,963,846,1076
1475,6,2060,814,2107,956
1475,7,832,778,902,913
1475,8,942,769,1057,842
1475,9,729,778,829,840
1475,10,1547,712,1594,817
1475,11,1334,738,1445,795
1475,12,1399,690,1506,767
1475,13,1709,629,1806,722
1475,14,2121,608,2168,711
1475,15,1502,583,1575,693
1475,16,1456,576,1494,692
1475,17,1889,583,1928,688
1475,18,1397,567,1443,684
1475,19,1566,580,1640,675
1475,20,1205,554,1262,659
1475,21,1657,588,1753,646
1475,22,1265,521,1310,619
1475,23,1354,528,1410,614
1475,24,796,535,833,587
1475,25,1523,513,1554,579
1475,26,1462,525,1506,567
1475,27,928,493,998,555
1475,28,1059,497,1100,553
1475,29,1232,490,1273,551
1475,30,844,503,882,548
1475,31,1427,474,1511,530
1476,0,657,1123,737,1267
1476,1,1013,1118,1115,1212
1476,2,459,992,552,1160
1476,3,1614,1017,1684,1145
1476,4,755,957,850,1070
1476,5,692,980,742,1068
1476,6,833,774,899,910
1476,7,933,770,1063,847
1476,8,728,778,827,840
1476,9,1553,730,1605,839
1476,10,1325,741,1442,799
1476,11,1411,697,1510,786
1476,12,1699,639,1809,716
1476,13,2122,610,2168,712
1476,14,1450,581,1493,698
1476,15,1889,583,1928,688
1476,16,1503,576,1574,685
1476,17,1394,569,1448,681
1476,18,1565,585,1640,681
1476,19,1205,553,1261,661
1476,20,1656,587,1756,645
1476,21,1267,519,1313,617
1476,22,1353,529,1410,613
1476,23,792,517,827,586
1476,24,1523,513,1554,581
1476,25,1446,527,1489,577
1476,26,1567,487,1601,565
1476,27,937,488,997,554
1476,28,1059,497,1100,553
1476,29,1232,491,1272,553
1476,30,843,504,882,547
1476,31,1423,480,1514,531
1477,0,660,1122,736,1268
1477,1,1002,1128,1121,1219
1477,2,689,975,760,1169
1477,3,1615,1016,1684,1148
1477,4,481,998,582,1137
1477,5,755,952,849,1071
1477,6,831,781,895,907
1477,7,1553,749,1599,853
1477,8,945,765,1052,850
1477,9,728,778,829,839
1477,10,1324,742,1443,802
1477,11,1425,708,1510,796
1477,12,2012,697,2112,746
1477,13,1686,643,1783,716
1477,14,2119,608,2168,712
1477,15,1454,587,1493,702
1477,16,1889,584,1928,688
1477,17,1391,564,1447,672
1477,18,1567,580,1636,671
1477,19,1501,574,1580,665
1477,20,1205,556,1262,660
1477,21,1658,586,1754,643
1477,22,1355,527,1411,615
1477,23,1267,513,1318,610
1477,24,1449,526,1498,590
1477,25,1524,515,1558,579
1477,26,794,521,830,579
1477,27,934,485,996,555
1477,28,1233,490,1275,554
1477,29,1058,496,1101,553
1477,30,896,497,935,552
1477,31,841,504,878,545
1477,32,1418,482,1519,530
1478,0,657,1123,734,1269
1478,1,1003,1136,1125,1221
1478,2,1627,1016,1682,1157
1478,3,550,998,641,1139
1478,4,754,948,845,1072
1478,5,841,767,898,900
1478,6,1557,756,1598,870
1478,7,949,765,1048,852
1478,8,728,778,830,839
1478,9,1430,715,1518,807
1478,10,1313,743,1430,797
1478,11,2011,702,2116,765
1478,12,2119,608,2168,712
1478,13,1672,638,1789,712
1478,14,1455,608,1499,711
1478,15,1889,585,1928,689
1478,16,1390,565,1447,676
1478,17,1561,577,1635,668
1478,18,1497,571,1575,667
1478,19,1205,553,1262,660
1478,20,1655,584,1753,644
1478,21,1352,528,1409,613
1478,22,1270,510,1318,608
1478,23,2036,463,2082,600
1478,24,1450,526,1505,595
1478,25,1524,514,1557,585
1478,26,795,517,828,566
1478,27,930,487,1001,554
1478,28,1058,496,1101,553
1478,29,1230,489,1271,552
1478,30,844,503,879,549
1478,31,1414,483,1517,531
1479,0,660,1123,735,1268
1479,1,1003,1119,1119,1222
1479,2,1632,1016,1681,1157
1479,3,699,1009,746,1087
1479,4,774,951,844,1072
1479,5,1558,770,1601,888
1479,6,843,760,899,887
1479,7,953,764,1042,855
1479,8,730,778,830,840
1479,9,1452,717,1521,820
1479,10,1296,740,1418,799
1479,11,2003,721,2122,781
1479,12,1460,618,1505,722
1479,13,1664,635,1777,713
1479,14,2121,608,2168,712
1479,15,1890,583,1928,689
1479,16,1495,577,1577,685
1479,17,1394,562,1439,674
1479,18,1558,564,1642,669
1479,19,1205,558,1260,660
1479,20,1653,586,1754,641
1479,21,1350,529,1405,612
1479,22,1453,530,1502,607
1479,23,1278,504,1328,598
1479,24,1523,510,1558,583
1479,25,889,498,935,570
1479,26,1990,431,2065,563
1479,27,788,515,822,557
1479,28,933,481,995,556
1479,29,1059,496,1101,553
1479,30,842,502,875,551
1479,31,1232,491,1272,551
1479,32,1406,482,1513,531
1480,0,663,1121,734,1270
1480,1,1003,1119,1121,1223
1480,2,1631,1016,1682,1157
1480,3,774,910,845,1100
1480,4,693,1010,751,1087
1480,5,1556,785,1594,902
1480,6,846,751,889,878
1480,7,944,770,1046,860
1480,8,1452,720,1521,833
1480,9,2006,712,2105,807
1480,10,1286,743,1394,805
1480,11,1452,623,1517,730
1480,12,2121,606,2169,711
1480,13,1642,637,1764,705
1480,14,1890,583,1928,689
1480,15,1505,576,1571,687
1480,16,1394,563,1438,673
1480,17,1557,567,1637,667
1480,18,1205,558,1260,660
1480,19,1654,587,1754,641
1480,20,1449,541,1502,628
1480,21,1352,531,1406,615
1480,22,1281,499,1334,588
1480,23,1518,506,1559,581
1480,24,1566,509,1600,576
1480,25,894,497,938,569
1480,26,933,469,997,554
1480,27,1059,496,1100,553
1480,28,843,504,876,551
1480,29,1231,490,1275,551
1480,30,784,507,820,549
1480,31,1931,413,2001,541
1480,32,1407,481,1511,532
1481,0,662,1123,735,1271
1481,1,1005,1122,1127,1219
1481,2,1633,1017,1683,1156
1481,3,694,949,736,1082
1481,4,782,941,840,1063
1481,5,735,887,775,1037
1481,6,1557,799,1598,919
1481,7,844,745,885,884
1481,8,944,770,1051,864
1481,9,1441,728,1531,818
1481,10,1269,738,1373,807
1481,11,1993,703,2115,803
1481,12,1458,650,1513,738
1481,13,2119,607,2168,713
1481,14,1639,632,1754,710
1481,15,1506,573,1571,690
1481,16,1888,583,1927,688
1481,17,1395,557,1436,672
1481,18,1556,564,1635,666
1481,19,1206,558,1262,660
1481,20,1657,585,1756,640
1481,21,1453,549,1506,639
1481,22,1352,522,1410,614
1481,23,1278,503,1338,591
1481,24,1517,499,1554,582
1481,25,890,494,934,573
1481,26,935,456,984,557
1481,27,1059,496,1101,553
1481,28,1230,490,1273,552
1481,29,1931,438,1988,552
1481,30,844,503,877,550
1481,31,782,508,820,540
1481,32,1403,481,1515,532
1482,0,655,1132,740,1270
1482,1,1006,1128,1128,1216
1482,2,1636,1016,1682,1159
1482,3,697,962,740,1071
1482,4,786,921,838,1057
1482,5,1560,815,1600,931
1482,6,841,716,931,874
1482,7,938,779,1048,864
1482,8,729,777,828,838
1482,9,1435,734,1532,822
1482,10,1261,736,1370,802
1482,11,1984,704,2084,787
1482,12,1465,649,1516,743
1482,13,2119,607,2168,713
1482,14,1641,626,1747,711
1482,15,1511,573,1573,689
1482,16,1889,583,1928,688
1482,17,1392,556,1442,663
1482,18,1561,562,1628,662
1482,19,1205,556,1260,659
1482,20,1451,555,1501,648
1482,21,1659,585,1756,641
1482,22,1930,484,1995,629
1482,23,1353,526,1403,613
1482,24,1283,498,1336,584
1482,25,1512,494,1554,578
1482,26,881,504,926,573
1482,27,846,505,877,559
1482,28,934,454,985,557
1482,29,1059,496,1101,553
1482,30,1231,489,1275,552
1482,31,1405,480,1512,531
1483,0,654,1133,742,1269
1483,1,1008,1135,1130,1216
1483,2,1638,1015,1681,1160
1483,3,690,920,735,1060
1483,4,796,903,842,1046
1483,5,1555,828,1595,943
1483,6,844,736,892,868
1483,7,938,706,992,867
1483,8,1001,786,1051,844
1483,9,728,779,832,837
1483,10,1434,735,1532,837
1483,11,1251,727,1360,800
1483,12,1973,697,2071,783
1483,13,1465,649,1517,750
1483,14,1649,623,1732,712
1483,15,2120,606,2169,711
1483,16,1890,584,1929,687
1483,17,1507,579,1579,682
1483,18,1955,519,1997,666
1483,19,1207,556,1260,659
1483,20,1562,560,1625,659
1483,21,1390,560,1443,655
1483,22,1442,572,1497,654
1483,23,1660,584,1754,640
1483,24,1354,526,1408,612
1483,25,1290,492,1339,578
1483,26,879,507,931,573
1483,27,1507,482,1549,565
1483,28,844,503,874,563
1483,29,933,450,997,562
1483,30,1230,489,1278,553
1483,31,1058,497,1101,553
1483,32,1400,479,1509,532
1484,0,654,1132,742,1271
1484,1,1016,1138,1105,1214
1484,2,1633,1020,1686,1159
1484,3,683,909,733,1049
1484,4,801,896,845,1043
1484,5,1549,844,1590,954
1484,6,928,799,996,870
1484,7,843,731,897,868
1484,8,602,733,660,863
1484,9,983,706,1058,863
1484,10,1436,744,1510,843
1484,11,732,777,827,839
1484,12,1247,718,1352,800
1484,13,1970,692,2057,778
1484,14,1463,659,1515,758
1484,15,2121,606,2169,712
1484,16,1642,622,1738,710
1484,17,1889,584,1928,688
1484,18,1516,570,1565,677
1484,19,1430,573,1500,672
1484,20,1561,557,1621,661
1484,21,1208,555,1260,660
1484,22,1386,551,1443,650
1484,23,1658,585,1759,635
1484,24,1352,527,1404,611
1484,25,1294,491,1340,573
1484,26,876,506,929,571
1484,27,934,443,987,568
1484,28,1510,485,1551,567
1484,29,844,502,873,563
1484,30,1230,489,1276,553
1484,31,1059,496,1100,553
1484,32,1403,477,1503,529
1485,0,653,1132,741,1271
1485,1,1015,1136,1104,1213
1485,2,1634,1018,1688,1161
1485,3,668,898,731,1041
1485,4,805,885,847,1040
1485,5,1557,846,1595,975
1485,6,919,807,1016,868
1485,7,992,707,1077,864
1485,8,849,732,903,861
1485,9,1413,777,1504,851
1485,10,737,774,827,843
1485,11,1237,705,1362,799
1485,12,1967,674,2042,766
1485,13,2020,610,2065,761
1485,14,1462,661,1515,758
1485,15,2121,606,2168,711
1485,16,1638,618,1734,711
1485,17,1890,583,1928,688
1485,18,1416,597,1491,687
1485,19,1517,568,1565,673
1485,20,1208,555,1260,661
1485,21,1553,558,1619,658
1485,22,1388,547,1446,646
1485,23,1659,584,1778,641
1485,24,1351,523,1401,611
1485,25,883,504,926,574
1485,26,1508,486,1549,568
1485,27,1295,488,1336,566
1485,28,842,503,871,560
1485,29,1059,497,1101,553
1485,30,1229,489,1274,552
1485,31,934,442,993,549
1485,32,1394,479,1512,532
1486,0,654,1131,740,1271
1486,1,1017,1137,1104,1213
1486,2,1641,1017,1689,1161
1486,3,666,896,729,1040
1486,4,793,875,869,1029
1486,5,1552,867,1592,980
1486,6,922,819,1011,883
1486,7,988,705,1076,878
1486,8,855,715,907,871
1486,9,1412,807,1525,853
1486,10,746,770,835,847
1486,11,1239,683,1328,808
1486,12,2009,632,2055,783
1486,13,1470,675,1522,775
1486,14,1970,653,2018,737
1486,15,2121,608,2169,712
1486,16,1415,608,1483,711
1486,17,1625,626,1704,703
1486,18,1889,583,1928,688
1486,19,1505,564,1566,670
1486,20,1208,554,1259,661
1486,21,1545,546,1609,650
1486,22,1395,539,1440,640
1486,23,1660,584,1760,640
1486,24,1348,523,1400,611
1486,25,887,509,933,575
1486,26,1295,490,1337,564
1486,27,845,503,872,563
1486,28,1508,486,1545,559
1486,29,940,444,983,554
1486,30,1058,496,1101,553
1486,31,1229,490,1275,552
1486,32,1401,477,1503,529
1487,0,653,1127,738,1270
1487,1,1018,1145,1139,1217
1487,2,1629,1027,1697,1167
1487,3,665,893,728,1037
1487,4,805,872,871,1016
1487,5,1545,878,1584,997
1487,6,977,760,1066,918
1487,7,923,836,984,904
1487,8,1418,806,1566,859
1487,9,856,706,907,858
1487,10,741,772,832,848
1487,11,1226,694,1309,791
1487,12,1476,689,1522,789
1487,13,1973,618,2028,753
1487,14,1413,635,1469,732
1487,15,734,608,805,712
1487,16,2119,607,2168,712
1487,17,1622,611,1713,703
1487,18,1888,583,1927,689
1487,19,1500,559,1558,664
1487,20,1208,553,1259,660
1487,21,1539,534,1607,648
1487,22,1671,583,1773,643
1487,23,1400,534,1443,640
1487,24,1354,523,1402,614
1487,25,885,505,934,572
1487,26,845,502,872,562
1487,27,1509,490,1543,558
1487,28,1289,492,1326,556
1487,29,1058,497,1101,553
1487,30,1229,490,1272,551
1487,31,937,435,996,548
1487,32,1396,476,1510,528
1488,0,654,1126,738,1269
1488,1,1018,1148,1141,1217
1488,2,1635,1017,1686,1158
1488,3,674,888,725,1034
1488,4,799,873,877,1017
1488,5,1538,885,1586,1003
1488,6,929,822,1028,932
1488,7,734,777,835,847
1488,8,1446,797,1561,844
1488,9,856,710,924,836
1488,10,1478,696,1520,797
1488,11,1212,690,1307,785
1488,12,1395,662,1457,752
1488,13,1991,658,2031,746
1488,14,1950,585,1999,731
1488,15,739,601,812,715
1488,16,2119,606,2168,711
1488,17,1614,603,1705,698
1488,18,1889,584,1927,688
1488,19,1208,552,1260,661
1488,20,1491,558,1555,655
1488,21,1538,531,1604,641
1488,22,1411,528,1454,637
1488,23,1663,586,1777,636
1488,24,1354,522,1410,617
1488,25,888,512,934,572
1488,26,846,503,875,558
1488,27,1291,488,1329,557
1488,28,1506,489,1538,554
1488,29,1229,490,1272,552
1488,30,1058,497,1102,551
1488,31,945,437,999,547
1488,32,1402,471,1501,527
1489,0,653,1125,735,1268
1489,1,1876,1089,1952,1235
1489,2,1015,1147,1111,1217
1489,3,1632,1018,1685,1158
1489,4,671,872,723,1018
1489,5,1536,890,1585,1014
1489,6,800,871,876,1012
1489,7,890,798,979,949
1489,8,976,852,1050,928
1489,9,1447,803,1576,865
1489,10,738,774,827,848
1489,11,861,700,931,825
1489,12,1470,697,1530,793
1489,13,1206,684,1303,780
1489,14,1391,667,1451,773
1489,15,1979,647,2027,742
1489,16,743,601,807,712
1489,17,2119,607,2169,711
1489,18,1612,598,1697,700
1489,19,1888,584,1928,685
1489,20,1953,565,2009,684
1489,21,1207,552,1258,662
1489,22,1489,548,1547,646
1489,23,1537,523,1595,644
1489,24,1673,587,1775,640
1489,25,1410,518,1457,624
1489,26,1354,523,1409,614
1489,27,888,510,933,574
1489,28,846,504,876,560
1489,29,1499,489,1536,557
1489,30,1062,497,1102,551
1489,31,1231,490,1271,551
1489,32,1293,487,1338,550
1489,33,947,442,998,549
1489,34,1399,463,1505,522
1490,0,651,1125,735,1264
1490,1,1012,1143,1107,1213
1490,2,1630,1018,1688,1158
1490,3,1536,904,1581,1019
1490,4,681,866,720,1012
1490,5,814,869,861,1004
1490,6,858,801,916,936
1490,7,930,854,1050,930
1490,8,1461,804,1576,877
1490,9,730,778,828,840
1490,10,871,699,941,816
1490,11,1475,695,1523,804
1490,12,1388,684,1434,798
1490,13,1203,671,1292,776
1490,14,1976,652,2025,741
1490,15,2119,608,2169,712
1490,16,746,588,806,704
1490,17,1610,592,1693,700
1490,18,1888,584,1928,687
1490,19,1986,560,2039,670
1490,20,1210,551,1259,660
1490,21,1488,541,1533,649
1490,22,1531,518,1593,644
1490,23,1677,588,1772,643
1490,24,1412,516,1454,614
1490,25,1350,527,1403,613
1490,26,889,510,930,576
1490,27,846,503,877,558
1490,28,1231,490,1269,553
1490,29,1063,497,1101,551
1490,30,943,446,995,551
1490,31,1296,488,1333,546
1490,32,1498,487,1540,546
1490,33,1400,461,1502,525
1491,0,649,1124,734,1259
1491,1,1010,1141,1107,1210
1491,2,1633,1018,1684,1158
1491,3,1527,923,1574,1030
1491,4,680,858,718,1015
1491,5,813,894,861,992
1491,6,832,784,875,937
1491,7,930,858,1051,934
1491,8,1473,805,1588,883
1491,9,728,780,826,832
1491,10,1386,704,1430,830
1491,11,1475,703,1518,812
1491,12,881,688,946,810
1491,13,1187,670,1286,768
1491,14,1972,632,2023,744
1491,15,2118,609,2169,711
1491,16,1606,588,1684,694
1491,17,753,575,800,694
1491,18,1888,583,1928,687
1491,19,2022,566,2074,679
1491,20,1210,551,1259,660
1491,21,1474,541,1528,646
1491,22,1679,591,1777,639
1491,23,1534,515,1588,625
1491,24,1349,526,1403,614
1491,25,1413,527,1453,606
